image_name,Latitude,Longitude,relative_path
f1_IMG_4933.HEIC,31.26176388888889,34.80121666666666,University day images - Shahaf\IMG_4933.HEIC
f1_IMG_4934.HEIC,31.26176388888889,34.80120833333333,University day images - Shahaf\IMG_4934.HEIC
f1_IMG_4935.HEIC,31.26176388888889,34.801205555555555,University day images - Shahaf\IMG_4935.HEIC
f1_IMG_4936.HEIC,31.26176388888889,34.801205555555555,University day images - Shahaf\IMG_4936.HEIC
f1_IMG_4937.HEIC,31.261758333333333,34.801205555555555,University day images - Shahaf\IMG_4937.HEIC
f1_IMG_4938.HEIC,31.261794444444444,34.80118888888889,University day images - Shahaf\IMG_4938.HEIC
f1_IMG_4939.HEIC,31.2618,34.80118611111111,University day images - Shahaf\IMG_4939.HEIC
f1_IMG_4940.HEIC,31.261791666666667,34.80118611111111,University day images - Shahaf\IMG_4940.HEIC
f1_IMG_4941.HEIC,31.261794444444444,34.801180555555554,University day images - Shahaf\IMG_4941.HEIC
f1_IMG_4942.HEIC,31.261844444444446,34.80118611111111,University day images - Shahaf\IMG_4942.HEIC
f1_IMG_4944.HEIC,31.261847222222222,34.801177777777774,University day images - Shahaf\IMG_4944.HEIC
f1_IMG_4945.HEIC,31.261847222222222,34.80116666666667,University day images - Shahaf\IMG_4945.HEIC
f1_IMG_4948.HEIC,31.261894444444444,34.80115833333333,University day images - Shahaf\IMG_4948.HEIC
f1_IMG_4949.HEIC,31.261902777777777,34.80112777777777,University day images - Shahaf\IMG_4949.HEIC
f1_IMG_4950.HEIC,31.261908333333334,34.80111944444444,University day images - Shahaf\IMG_4950.HEIC
f1_IMG_4951.HEIC,31.261913888888888,34.801113888888885,University day images - Shahaf\IMG_4951.HEIC
f1_IMG_4952.HEIC,31.261913888888888,34.801113888888885,University day images - Shahaf\IMG_4952.HEIC
f1_IMG_4953.HEIC,31.26191111111111,34.801113888888885,University day images - Shahaf\IMG_4953.HEIC
f1_IMG_4954.HEIC,31.26189722222222,34.801136111111106,University day images - Shahaf\IMG_4954.HEIC
f1_IMG_4955.HEIC,31.261908333333334,34.80116944444444,University day images - Shahaf\IMG_4955.HEIC
f1_IMG_4956.HEIC,31.261916666666668,34.80115555555555,University day images - Shahaf\IMG_4956.HEIC
f1_IMG_4957.HEIC,31.261955555555556,34.801138888888886,University day images - Shahaf\IMG_4957.HEIC
f1_IMG_4958.HEIC,31.26195,34.80114444444444,University day images - Shahaf\IMG_4958.HEIC
f1_IMG_4959.HEIC,31.261947222222222,34.801136111111106,University day images - Shahaf\IMG_4959.HEIC
f1_IMG_4960.HEIC,31.261955555555556,34.80112777777777,University day images - Shahaf\IMG_4960.HEIC
f1_IMG_4961.HEIC,31.261944444444445,34.80114444444444,University day images - Shahaf\IMG_4961.HEIC
f1_IMG_4962.HEIC,31.26195277777778,34.801138888888886,University day images - Shahaf\IMG_4962.HEIC
f1_IMG_4963.HEIC,31.261966666666666,34.801224999999995,University day images - Shahaf\IMG_4963.HEIC
f1_IMG_4964.HEIC,31.261955555555556,34.80126666666666,University day images - Shahaf\IMG_4964.HEIC
f1_IMG_4965.HEIC,31.261961111111113,34.80127222222222,University day images - Shahaf\IMG_4965.HEIC
f1_IMG_4966.HEIC,31.261955555555556,34.80128611111111,University day images - Shahaf\IMG_4966.HEIC
f1_IMG_4967.HEIC,31.26195277777778,34.80130833333333,University day images - Shahaf\IMG_4967.HEIC
f1_IMG_4968.HEIC,31.26193333333333,34.801338888888885,University day images - Shahaf\IMG_4968.HEIC
f1_IMG_4969.HEIC,31.261925,34.801319444444445,University day images - Shahaf\IMG_4969.HEIC
